 period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2020-12-01,2020-12-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,333901,-0.00025830379123326086,0.12711091114612705,328863,-0.010225835958863949,0.15815496459196243,180,0.0057502629329482247,0.13033669686137928,184,0.0019693122548878339,0.16836261623502069,629604,0.076912147010190335,0.23587790542541875,430112,-0.14189064240347893,0.35374226518849161,392773,-0.20099372912901914,0.2270117967253753,832177,-0.1634470410210821,-0.34437598925145152,1.3217468638307603,-0.37976556004417694,-1.1697996915016673,31,3,-19,0.99380368582122547,-0.0016030009058274342,0.01426917817202622,0.33700226222224378,-0.014884778460204862,0.13647307015776533,0.081032208937134267,-0.039394921650793946,-0.01531596930537632,0.39120079400449653,-0.038676478975268658,0.12061228690565534,,,2023-01-15 14:42:04
2015-01-01,2015-01-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,218607,-0.042361559282825922,0.061309810849436763,241451,0.10351699031598205,0.053408112577563838,113,-0.018147624025408926,0.048453882069798615,121,0.067701727782395249,0.043178115908693915,236319,-0.30921012903564071,0.01933787516725527,186944,0.026035181955860409,0.12754571278698634,387718,0.56835607734651328,0.079494202501159128,1354376,-0.0019121215555537585,0.0058830213303868728,5.7311344792881815,1.7645402214788151,-0.07666058090559158,79,9,1,0.96791574480161402,-0.0019303418674363471,-0.00062069207418469219,0.16895932570568875,-0.003186954758027688,-0.015755663254701513,0.09572203133805661,0.021610777595547567,0.033013881220761016,0.32064823834794598,0.092985827362269569,0.019287037193214673,,,2023-01-15 14:42:04
2012-10-01,2012-10-31,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,184287,-0.016306145647737358,0.099943048680029012,191001,-0.022331750223925528,0.069205390423860091,103,-0.0045791869455427126,0.093356584099360651,106,-0.0179718831496678,0.053918752275002202,410613,0.078165054456766692,0.22557842313656939,276620,0.090641338158135243,0.32487742760329863,470364,0.016143024430860686,0.06020707601966313,1884779,-0.036518193396130383,-0.16647660782311602,4.5901489893773606,-0.5463654742854116,-2.159016796685191,73,1,-19,0.96986035798260017,-0.00016646797318042861,0.012007278021609613,0.20678826688843271,0.0021444693017788341,0.040044392752351499,0.058465973912130292,-0.00010531330688204332,-0.015084558993464406,0.29577712495022052,0.00032364060808337536,0.060337336702289968,,,2023-01-15 14:42:04
2014-12-01,2014-12-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,192669,0.0087060547137396416,0.032857260458433846,184324,-0.045678238527337767,0.067542720041436466,163,-0.012827521103870643,0.039938189084761655,157,-0.055821989427714214,0.04779973139577165,51122,0.18855980903026404,0.070473515366396455,30409,-0.12193957295212532,0.051930897365194184,39365,-0.18506892450697854,0.03439143246379861,192329,-0.086873454099986147,-0.00079486853890664566,3.7621307235414858,-1.1347999312474975,-0.26833426717417863,63,5,-1,0.96674924312534527,-0.0017994158785691328,-0.0016961958054164672,0.14182160294138668,-0.0091200202902161909,-0.033696622096216183,0.06888628074042788,-0.014434026070954453,-0.030892915205353921,0.2175941016476636,-0.031429147394505086,-0.0064069724673845307,,,2023-01-15 14:42:04
2022-11-01,2022-11-30,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,320774,-0.016636001742015627,0.033265398276832725,334392,-0.030654448542883905,0.075441243248406842,283,-0.017211744389320938,0.030779631012940012,297,-0.024449670800741785,0.067698759740033365,40960,-0.13357098439817028,-0.38488381415199557,37390,-0.13369708450468387,-0.36773157402899659,41666,-0.20854762609792865,-0.25440986507822372,121472,-0.070893450420738913,0.080285475277862339,2.96557589583451,0.20005776953998522,1.2769724890180818,39,4,10,0.98323271655730327,-0.0035115679591463111,-0.014770235165467716,0.23292032836404095,-0.028181751980886932,-0.11836378884806839,0.14983291867613838,-0.017461002247026097,0.058533728414822392,0.26386497886534527,-0.031666316350613344,-0.12369932606961648,,,2023-01-15 14:42:04
2021-06-01,2021-06-30,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,407060,0.023984934652383272,0.26567374874473826,397101,-0.0046636585740703618,0.14741906594319309,202,0.022607890925423035,0.26668189350004856,200,0.0023896380247652171,0.17282565247299897,549032,0.16612524278724461,0.16999309192457357,514743,0.031995495478989611,0.12574586126570342,613420,0.096052966837172127,0.12708290313590065,628335,0.1054189541081918,-0.32466487836929081,1.1444421620843654,-0.062849326049436494,-0.83826150733640659,14,-1,-25,1.0295123976918703,0.0034268847290097604,0.041569306967302877,0.58982191729195255,0.02664470427858423,0.31109017536729439,0.090333551167760762,0.02116385109866932,-0.029751449113524578,0.58911459703254299,-0.037317022571049296,0.11286883704233885,,,2023-01-15 14:42:04
2020-07-01,2020-07-31,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,286273,0.011584535394545403,0.074352142239589414,301889,0.020936606553878523,0.11148547747332871,173,0.010842572742634449,0.06934572462387556,183,0.018038618257161021,0.10969320731390519,65709,0.21902005067341279,0.13372938552417102,61788,0.083774179893910006,0.1778622679857762,74278,0.055100951014136035,0.15817102138373396,111382,-0.020039660497933598,-0.15967427401899981,1.6950758014710814,-0.41351095057491416,-0.59184364821639845,33,-4,-0,0.99274853827345189,0.0024206920376029784,0.0035701022612129041,0.30544216545787489,0.03115449480873983,0.038214600881549654,0.11117470849383985,-0.00030564643357879062,-0.033209224930766598,0.4629985330690285,-0.0071509582292792473,0.089239933791608606,,,2023-01-15 14:42:04
2012-02-01,2012-02-29,30,national,11,1400,t," National",National,U.S.,US,Single Family Residential,6,178659.23257104299,0.0088317720880455308,,193300.39704712899,0.00063534435255685473,,92.555839546682506,0.0093140294504203691,,100.566747349819,0.0025182405418404663,,310023.62304316199,0.011087949145027309,,207581.852168015,0.0060234047155727222,,420279.15313447203,-0.021002559385894792,,,,,5.68989238765504,-0.10806705775160985,,82.799777085522194,-0,,0.96323748111487395,4.312768754100027e-05,,0.19412706143922101,-0.0043984497811629941,,0.059377428145937203,0.00028502573714260515,,0.266215734065823,-0.01244335672526703,,,,2023-01-15 00:00:00
2017-03-01,2017-03-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,229562,0.044787338036490043,0.08627844802265483,251001,0.022470477655596177,0.074381724411538119,193,0.042354329146280234,0.068773636062055887,210,0.028749410702753053,0.0739264791163039,63754,0.43711340277555388,0.13191038825204005,59225,0.36540917010868812,0.094887920824385574,85951,0.25747516778542123,0.0036911786853175421,166930,0.030874082127975155,-0.14449192502169694,2.6183173609624038,-1.0318073607607512,-0.84594055465011087,42,-8,-8,0.97999261428994489,0.0042553130883126178,0.0031289093027240256,0.21573863125434226,0.025909675092163964,0.01172579887350092,0.095567594174926163,0.0024729146907442323,-0.0058744617351197126,0.45765374693243538,-0.006777279995374752,0.041119610154998709,,,2023-01-15 14:42:04
2019-09-01,2019-09-30,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,315149,-0.021621007041002116,0.042750679651359924,341668,0.011102053097394204,0.028655326084727317,147,0.016738944534469669,0.063551492811700028,154,0.0094196020879855347,0.014425762619083127,10921,-0.066770554959050488,0.066208156056786427,9922,-0.066069216541606135,-0.0070801639040160014,15374,0.011492261543888826,0.012380722478078754,40189,0.015148508931920546,-0.071729527076620614,3.6797518752550546,0.2969435765502908,-0.54679801090731051,36,1,1,0.97079995376940698,-0.0013576254296110424,0.0019868639976007296,0.26718264966680649,-0.011671706590990261,0.012975552049153294,0.32161402667961092,0.20191178765441636,0.20180139348709292,0.3735894759926876,0.0062810582990290298,0.011107995070953114,,,2023-01-15 14:42:04
2019-09-01,2019-09-30,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,250095,-0.00940384864434618,0.028673130526400303,283441,0.072910308384824596,0.035029002593765179,216,-0.0036226723942714978,0.03276195533738302,245,0.082375593894231214,0.048660743879199053,56516,-0.14484109710119153,0.043994080105836719,47370,-0.10441094090512448,0.012982129739380843,71156,-0.02327234622541996,-0.001538782266875649,189194,0.012872715588429617,0.027098393667889908,3.3475981188256752,0.52125252714096471,-0.055067721344550957,42,2,6,0.97894133343279499,-0.0013781692136521917,-0.0019953962330687691,0.17793032767410727,-0.013272532423759781,-0.024236332665206362,0.17605945435155751,0.039259435855215186,0.042719250898292344,0.33379263581286767,-0.0011857408850033946,-0.023601811919069904,,,2023-01-15 14:42:04
2012-01-01,2012-01-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,131979,-0.050375629361450569,-0.017902448032660501,155434,0.1554496709056663,-0.027976510443030622,115,-0.054054965239341501,-0.02263545806072953,131,0.10444932176130783,-0.044273049579013235,33981,-0.19920897387767134,0.059109958883486247,23093,0.048643834978262301,0.11184095296572583,62009,0.52460117240164861,-0.059360299874779421,266036,0.011685529105629699,-0.2125741215506296,7.8288280231093692,1.6319861729513816,-2.7011659135762889,102,1,-9,0.95180909020070825,-0.00058228611313548839,-1.9458382131132268e-05,0.15323441455550971,0.0016840097459760728,-0.018196132326317366,0.072194655199151941,0.013956799757975209,-0.0079922989321829507,0.25775430464834548,0.05715446903299759,0.048509735858143194,,,2023-01-15 14:42:04
2014-09-01,2014-09-30,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,189430,-0.023847644842654447,0.04322291372677034,204783,0.034823420575400776,0.046708388168152482,162,-0.014132095213523765,0.044206169481460611,175,0.031212255159188906,0.035712719987654129,56010,-0.055284633507386216,0.034368609143677231,41562,-0.074903339510373645,0.058753222378399972,68995,0.014712623572691541,0.030591604208093814,225221,0.00077351599445618646,0.033375089097334998,4.0210876846937582,0.22524050745346491,-0.0038660030273547363,55,4,-2,0.97073876737983678,-0.0016879830729675804,-0.0040744645642395438,0.1632380126544915,-0.0078249699159556041,-0.047484865297980794,0.091156051941837651,0.010799413224223842,0.027105749460339223,0.28154182154022872,-0.0052949516903699756,-0.02210223821601226,,,2023-01-15 14:42:04
2013-09-01,2013-09-30,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,181581,-0.022786310484687267,0.15588016189271725,195645,0.03526821648954459,0.18075067387338706,155,-0.024443484583094088,0.17904915285962186,169,0.039159838245764522,0.19767596543073873,54149,-0.15576176627567728,0.13306955532983555,39256,-0.1548417258191328,0.20897914346923008,66947,-0.038593390170099995,0.16409527404787894,217947,0.014586901079028936,-0.070319152596305057,4.0249536877211129,0.67578784640182787,-0.88054963409682685,57,3,-19,0.97481323194407632,-0.002017293476583415,0.0086728968504541371,0.2107228779524723,-0.013165975533811852,0.017609931525149863,0.064050302481498428,0.0050098887796866942,0.0039026220509811235,0.30364405975624098,-0.006291212502574417,-0.0053008347189161253,,,2023-01-15 14:42:04
2015-06-01,2015-06-30,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,252148,0.020392182768847356,0.065455211875036223,258866,-0.025589500487884442,0.051028751684848439,125,0.017072130142155695,0.058049613947273038,128,-0.0095462726945028109,0.054140753899827976,489432,0.17209346083101207,0.16538990982044499,385319,0.047938538718293122,0.20424044393429774,586686,-0.03136599917487537,0.071763073933661659,1615631,0.020751950647568185,-0.00062949834580605657,3.3010312008973326,-0.48942649268466498,-0.54838045089801657,46,-4,-3,0.98205389986176628,0.0012797180312076328,0.0040232758417920733,0.24334602209464742,0.0054721623372667727,0.02552317227399295,0.13391192871741309,0.012800201690261304,0.037481622912078086,0.33810575019242428,-0.044759376901249259,0.0077758348737543836,,,2023-01-15 14:42:04
2016-09-01,2016-09-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,252680,-0.011532424660668839,0.08304479463589165,268454,0.036468956400270702,0.077962943610867974,137,-0.0037978774477200883,0.07294966660394997,145,0.034014663935113321,0.079876636724796501,545791,-0.10078893211174056,0.049157299908902941,411260,-0.13093802149357736,0.052054972190118676,606774,-0.068485070493838562,0.01542309691659427,1823781,-0.010245929831672163,-0.085876492573426999,3.3415377568931226,0.30568488664042892,-0.4936100126190226,47,3,-4,0.97997188499941135,-0.0016313950517603537,0.0032147605402056412,0.22434868321809495,-0.014037417066191243,0.018260023449968771,0.13222247593091224,-0.0050889277643446362,-0.007577957051320916,0.3261772576569269,-0.0084886963262232329,0.016424000665264893,,,2023-01-15 14:42:04
2012-08-01,2012-08-31,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,190849,-0.006795805939039723,0.08761312321021486,191499,-0.0079279741617466204,0.070830102308220955,104,-0.0030926973200959829,0.070093375624546317,106,-0.007548443785802994,0.044355649873287772,471804,0.075471691635229821,0.14513052070130272,302192,0.004066515107834956,0.20522183478107459,519292,-0.0085224188161336922,0.020141527337867338,1994698,-0.028933159351969828,-0.17187238786268066,4.2278073907723694,-0.45455532220789774,-1.6183825054017289,70,2,-16,0.97007200479713163,-0.00089248623077653466,0.011065320842309601,0.20319606480207031,-0.0019780861141336648,0.042839209695717889,0.062088764892183887,0.0011328313712250723,-0.015958070020306706,0.28490338412962529,0.006673634705636311,0.0600693167867353,,,2023-01-15 14:42:04
2021-04-01,2021-04-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,370140,0.044675956402937089,0.21868501158139875,379253,0.024459816141692681,0.19082628845811067,202,0.044150287461160342,0.24836354166539421,203,0.01333855053820221,0.2099418383631293,621216,0.056820818940782614,0.42592093007506526,629517,0.050081827040995064,0.73800972862783754,758911,0.084379593339777292,0.61525072609702836,783077,0.077936583221147604,-0.40629051213113354,1.260553295864224,0.024693054000232584,-1.7669363514713576,19,-7,-16,1.0154789106575541,0.0095899254640099407,0.027544061890552585,0.48951254358369578,0.06830661217308015,0.20654121452893009,0.064336050354105667,-0.0060274918044061487,-0.038551313643094345,0.60381378885874271,-0.010898562159632808,0.23518683066074936,,,2023-01-15 14:42:04
2018-05-01,2018-05-31,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,287103,0.018050509575443741,0.068286270102541513,307395,0.0012142813493918325,0.070722334653305463,154,0.00805901846257151,0.063724353460206551,161,0.0022811099251593969,0.064491306579570473,612203,0.16515669273085454,0.00044990249894527601,566254,0.080398796258699834,0.019555026147406451,808783,0.079358581130954509,0.040465413402096528,1520085,0.071438399453215951,-0.04648020329967173,2.482973819672968,-0.21718473852678999,-0.12220640248444692,33,-3,-4,0.98965779873187554,0.0014705311122955589,0.0024856127778221104,0.29518046745009258,0.011840776674240161,0.016248728441009386,0.13936765018269395,0.017970724280744893,0.020561857780791559,0.45815962964255474,-0.016620488518540533,0.023270365795543924,,,2023-01-15 14:42:04
2013-07-01,2013-07-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,227312,0.010559195826990386,0.14328406611192346,226865,-0.02037213126238524,0.12913168560012744,113,0.011357651153375059,0.1151429989016437,115,-0.0082713332820999463,0.10849069320716387,425982,0.04213293628568282,0.20597040700449365,306798,0.012328310745702842,0.27749653461281376,506013,-0.0036868827909992685,0.20337871758062476,1575841,0.016866654496492384,-0.04766141282931935,3.6993138225829294,-0.091917563679289493,-0.98522070784256632,54,0,-15,0.98025399080871856,-0.00021478735931390602,0.0086971001836838591,0.24441248732176038,-0.004017278103799149,0.036356609563655412,0.064598739934896982,0.0080915046021167517,0.0039203422021238804,0.302366252796548,-0.026445163299751828,0.031286812000994368,,,2023-01-15 14:42:04
2014-11-01,2014-11-30,30,national,11,1400,f," National",National,U.S.,US,Single Units Only,-2,219617,-0.00044913887118824825,0.06042982341711256,221190,-0.034635350545258126,0.07274864322962582,120,-0.0032476958131778533,0.045999673767905369,122,-0.033811608484042188,0.055941996177435893,366799,-0.21332288896821994,-0.015121328287588942,269096,-0.1849509784089437,0.012065562893175619,383488,-0.28580415619077459,-0.022096768686010071,1847393,-0.062545209742267183,0.018291977663438042,5.0365252439388772,0.81006102431376981,0.16526395434436214,64,2,0,0.9709856457984446,-0.00056736102071441863,-0.0014906598406462246,0.17556494146138624,-0.0028564114227337123,-0.024320994105372834,0.088413459218239482,-0.027908996402101871,0.01747470704714231,0.25881137098771323,-0.010866163759664649,0.0028928853814944588,,,2023-01-15 14:42:04
2016-04-01,2016-04-30,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,245895,0.028454862460355113,0.059864672613326508,272866,0.010574731977554208,0.06909511884432562,132,0.024889677310989011,0.058534653015706262,142,0.0099503546811863242,0.06515592680633886,520344,0.083583012932965106,0.061027420284401224,493946,0.13158652442730889,0.095763744147145946,766920,0.029538280942723594,-0.022913426127504133,1786703,0.04252017946083253,-0.069538874903848802,3.4336899471669233,-0.13524633985346179,-0.48183009814665212,49,-11,-7,0.98138224847856481,0.0032150726733765067,0.0032412766665336212,0.24314693999100992,0.020233972842879172,0.019150304419839198,0.11395114241394326,0.0015867319813517577,0.0060485427087716287,0.42961350608757282,-0.016671680192723692,0.019316380296958036,,,2023-01-15 14:42:04
2016-09-01,2016-09-30,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,231343,0.0062043628945300799,0.070592889068677334,242196,0.037950067455261971,0.063459824100113194,143,0.0001579722686526619,0.040402686458602899,150,0.027106566748669847,0.051186751025503963,47710,-0.09205192875011825,0.099526316467051457,37470,-0.13420560852984142,0.080632592116473223,54207,-0.026156842570312366,0.04134917542282035,138408,0.010442619344660065,-0.070468666783564116,2.9009723661205702,0.29426099613039725,-0.53053698263481541,39,2,-6,0.98478667894792205,-0.0011410191102626532,0.0032848741155895311,0.23608281086023558,-0.0080465608431825597,0.018876310452478368,0.098661521504037508,-0.0022440459141369606,-0.014218050222418052,0.36108386861180303,-0.00044066094807720946,0.029611235360158139,,,2023-01-15 14:42:04
2014-03-01,2014-03-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,215032,0.03703086178509829,0.079932384648913724,246415,0.031335535138940163,0.087521605188227047,110,0.027633748989879914,0.079893865379835116,121,0.015559598885888759,0.070052305619143773,300096,0.26646470401319688,-0.069306174766895823,248578,0.41811134819474627,-0.0042833784406094422,489784,0.31538397767193382,0.044106146534266033,1425450,0.039556153716916009,0.0350573783058028,4.7499791014103723,-1.036799087750059,0.47893450781990587,74,-7,1,0.97221228178409957,0.0023223129366096718,-0.0016402119760313694,0.20160311873407974,0.0088000177992047512,-0.022622781608283432,0.067221847361570802,-0.0034660511311160602,0.019753826269931433,0.38593292632575821,0.021560161625634622,-0.0024503382559724618,,,2023-01-15 14:42:04
2019-03-01,2019-03-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,291886,0.030566177713177156,0.023845170539646521,329356,0.023961272032682279,0.049475097931897194,148,0.019256505607932572,0.029758507869590556,159,0.010728808952649604,0.043605942011676335,375627,0.31758591547960235,-0.043094785662217028,343954,0.37946425725637911,-0.058816865887816983,543319,0.32270917261196308,-0.028817071578121189,1155562,0.039308484897788265,0.065939541040654914,3.0763480021320326,-0.82369982545941633,0.31467782196044691,52,-9,4,0.98098428986426522,0.0031022555145736597,-0.0036473700615913263,0.21542266235184407,0.019690600955406701,-0.041474048623067278,0.13238642354715541,0.0079152454698475788,0.015117184936450589,0.45911564669181165,0.032104263111820741,-0.025824516526042007,,,2023-01-15 14:42:04
2019-04-01,2019-04-30,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,305637,0.043644609272999846,0.043480600405827463,344856,0.011612426072068249,0.079210400525490776,138,0.017081821895726046,0.010941530156559187,156,0.0095143379210016477,0.064374236081565117,10289,0.089869516001946703,-0.0075669406091846136,10700,0.14436548780281155,-0.0085494353193478201,15976,0.080303830257069109,-0.030593655150446208,37120,0.020438464072128903,0.052144682963002342,3.6077754294366065,-0.24547452101396638,0.20474952909406907,39,-6,4,0.96337321527503139,0.00026533203860690247,-0.0085613245857236731,0.24696750740128665,0.016824386763739041,-0.031393518072773352,0.10464667357394686,0.0075214188061809711,0.018155275124697196,0.43314377598445325,-0.014509130695873729,-0.01834094486038268,,,2023-01-15 14:42:04
2013-07-01,2013-07-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,219178,0.004489529544640769,0.14248071190670664,220437,-0.021955590701999705,0.141860044715165,117,0.0096047285693428019,0.11831579876534004,119,-0.0072773149430910289,0.12030127460270035,543069,0.041538628916468534,0.21511222109094907,395208,0.0094196104572128458,0.28574698409994315,645047,-0.0010113474466342254,0.20123996397146038,1988806,0.014663464521743608,-0.058671746345748899,3.6621595271240062,-0.096998800856159306,-1.0651338264094865,53,1,-15,0.98012004764763205,-0.000407373893276608,0.0094602491276625233,0.24521479509196251,-0.0044683311192737774,0.03934792902673992,0.063264276751587675,0.0075837866038786159,0.0023400400947516664,0.31040927695354503,-0.026766994309825376,0.032293671913719624,,,2023-01-15 14:42:04
2019-05-01,2019-05-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,308243,0.032571015099211342,0.037098905676530958,330709,0.00065175307654352643,0.041732050415716371,154,0.015028229625294598,0.037410687467050563,161,0.0047129524511879684,0.033946905788162063,497179,0.18339411837292863,0.031561254520068749,438530,0.074121476413979925,-0.013190536574485656,650181,0.077321272116689821,0.0010578661013622703,1296712,0.066623023264884784,0.045534089461549243,2.6081387885177953,-0.28553220386782963,0.034855958465400239,38,-6,3,0.98655882668759953,0.0024864879408124096,-0.0028998810717857371,0.26364257025258997,0.019217215731068465,-0.033660374968456142,0.15608594247554761,0.015755072379434687,0.012392431859999303,0.4327267854514868,-0.023042651087749888,-0.022410647784459503,,,2023-01-15 14:42:04
2014-08-01,2014-08-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,226264,-0.010183535003987165,0.045416880890814193,228677,-0.021708092161264902,0.059950292011709871,122,-0.0065779256422136001,0.038949649732344049,124,-0.010089549682471,0.051573985071984074,509971,-0.036792747771166145,-0.043770655680312243,373093,-0.036319062528839985,-0.0037461719959863693,595553,-0.10928462961400376,-0.020930540621669769,2106935,-0.0048615086629523185,0.058815873562094279,4.1314743238392442,0.13256757290807641,0.40029019409287425,51,5,-3,0.97479036549625608,-0.0020185933768563924,-0.0033810550827663155,0.19126550729156405,-0.016687343883889677,-0.041736179859713368,0.093629618249902374,0.00050252008896499445,0.028130624272774241,0.28054465567806802,-0.02998648399669851,-0.009798648621790973,,,2023-01-15 14:42:04
2022-09-01,2022-09-30,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,360645,0.0093084738296735914,0.088465729358088607,362824,0.026370768670364253,0.087595418324353247,223,0.0037822505139244456,0.086541465075872015,225,0.019697328860301955,0.08709902709897599,49277,-0.086541514344618209,-0.23940047626990912,43898,-0.17692867768515086,-0.28739989524333354,55123,-0.043690759241061472,-0.21734768437852647,105118,0.02875839410808001,0.12749899676279974,2.1331642226834342,0.2390781363229697,0.69415301604869906,31,5,11,0.99662184950259147,-0.0046536203862220793,-0.01282597066727964,0.33208479314100281,-0.055054727998903541,-0.13701485943585823,0.19634716204705757,0.0099111618176795091,0.077403181201608398,0.3400983548562006,-0.012302026481066819,-0.14396397022784263,,,2023-01-15 14:42:04
2014-03-01,2014-03-31,30,national,11,1400,f," National",National,U.S.,US,All Residential,-1,209669,0.042820955383729986,0.087083887039242747,236877,0.026616438811904564,0.09180268213919196,114,0.028692604042246384,0.08684609221000561,125,0.013548316264212712,0.077147269587920952,388863,0.26252794349484576,-0.064512969726535752,328699,0.40607097989894392,0.011003770204713215,637897,0.30788217135851115,0.058789929856756906,1823272,0.040902572651133395,0.034670105552593977,4.6887237149404806,-0.99830681507564023,0.44945923796031018,71,-8,0,0.97207644596215137,0.0022232014906604647,-0.0014205255956436513,0.19991940461992935,0.0084439707708253986,-0.024807981291004894,0.066583784194830201,-0.0019317236443488484,0.018796483118040691,0.38935329599293905,0.019524154956957918,-0.0051595229664666564,,,2023-01-15 14:42:04
2022-01-01,2022-01-31,30,national,11,1400,f," National",National,U.S.,US,Condo/Co-op,3,311343,0.00093552100450122744,0.11832229031681063,340542,0.12127609673511275,0.12168117064370576,278,0.0018675109846779669,0.13451180324460199,303,0.09353372747408728,0.12079177435786459,50773,-0.23681356976585999,-0.0049011938557068646,46817,-0.054562116852173714,-0.068099475562764411,61757,0.46652177640046011,-0.1092507678225676,92430,0.026051717268763319,-0.35275127305643883,1.8204346857885496,0.46637910950666583,-0.97835395153511628,35,4,-11,0.99638346847038228,-0.00068069635234879744,0.014159506586967185,0.34138368536963193,0.0020730177262546778,0.13500159763415909,0.061487273026596664,-0.000423555525817923,-0.030415571779506059,0.49697507642504846,0.12952477990062539,0.082516392372419867,,,2023-01-15 14:42:04
2013-07-01,2013-07-31,30,national,11,1400,f," National",National,U.S.,US,Multi-Family (2-4 Unit),4,202576,0.032936917240554697,0.16387894229067435,211121,-0.0051432944379828927,0.19025700456219363,92,-0.0072389815559897874,0.11961592167739221,98,0.00048359868724334731,0.18585302071501797,10188,0.089825035346857485,0.23733696011157646,7839,0.065272523236622915,0.22330302743673935,15561,0.057502109703642557,0.17636746578022811,55194,0.033533661864610709,-0.058679264626909311,5.4175008487522112,-0.29506398762795882,-1.7036362724226626,57,1,-7,0.9654592699058806,-0.0023775233405108898,0.01128866169293663,0.26724907956804644,-0.014559130109009166,0.024524118340810253,0.056741725281097076,0.0067974190252203595,-0.0030165163478311774,0.29106205247720895,-0.020817152885969359,0.021686580539992673,,,2023-01-15 14:42:04
2021-08-01,2021-08-31,30,national,11,1400,f," National",National,U.S.,US,Townhouse,13,330205,-0.016528989200974009,0.1427558450887858,324062,-0.016452038191051233,0.092464975179120001,203,-0.013232366319228528,0.16640013937923737,204,-0.0009534400538204757,0.12165844989708119,67061,-0.0020979027070154865,0.041174388912678994,66814,0.060293369929156126,0.065822531743845003,71971,-0.095822362170669306,0.0081442182405946362,91110,-0.0031213805566037145,-0.15152182394039049,1.3586128747405617,-0.0013948640850964811,-0.30855190278640166,17,3,-13,1.0137297463526191,-0.0046931349386518662,0.019260856724715003,0.50496304428164884,-0.030049481210674744,0.18480933921136328,0.11753958111884497,0.01125958939830872,0.010293672807968474,0.50807705287112281,-0.030965379424611084,0.035155652267575943,,,2023-01-15 14:42:04
2012-05-01,2012-05-31,30,national,11,1400,f," National",National,U.S.,US,Single Family Residential,6,192732,0.044806828875929572,0.086628431863623678,209232,0.011829722877129134,0.019224069605615179,99,0.035221039764531392,0.065036240133168555,107,0.010762992248665393,0.0047928438915878502,359678,0.15373615902305793,0.17341772421818091,258838,0.093175962279445912,0.22812539357688499,478014,0.0049892742206405494,0.012471335953755602,1691200,0.0085940437022973271,-0.15088532629279494,4.7019848428333848,-0.67664094444764444,-1.7958328541535113,72,-9,-16,0.96973993488784149,0.0035760799523465447,0.0098229225039950796,0.20322475939955412,0.010774037675428588,0.032929439440162273,0.058048030139655732,0.0032559620524369726,-0.017403513355306197,0.30403987103322855,-0.019259736010777184,0.061225715031748451,,,2023-01-15 14:42:04
